date_time,open,high,low,close,volume,spread,real_volume
2015-01-01 22:00:00,4.2814,4.2847,4.2772,4.2846,119,720,0
2015-01-02 00:00:00,4.2846,4.2848,4.2787,4.2801,1010,860,0
2015-01-02 02:00:00,4.2802,4.2836,4.2777,4.2781,2338,500,0
2015-01-02 04:00:00,4.278,4.2807,4.2765,4.2772,737,520,0
2015-01-02 06:00:00,4.2794,4.2845,4.2758,4.2777,428,490,0
2015-01-02 08:00:00,4.2781,4.3157,4.2774,4.2999,2716,350,0
2015-01-02 10:00:00,4.3016,4.3086,4.3,4.3021,1681,350,0
2015-01-02 12:00:00,4.302,4.3051,4.3009,4.3023,1147,350,0
2015-01-02 14:00:00,4.3022,4.3049,4.2984,4.3034,1405,350,0
2015-01-02 16:00:00,4.3033,4.3048,4.2966,4.2976,935,350,0
2015-01-02 18:00:00,4.2978,4.3037,4.2973,4.3004,2420,350,0
2015-01-02 20:00:00,4.3004,4.3055,4.2958,4.2986,1120,350,0
2015-01-02 22:00:00,4.2985,4.3051,4.2929,4.2929,214,440,0
2015-01-04 22:00:00,4.2949,4.295,4.2903,4.2928,120,1090,0
2015-01-05 00:00:00,4.2927,4.3024,4.2926,4.2989,1324,500,0
2015-01-05 02:00:00,4.2988,4.3012,4.2979,4.2991,528,680,0
2015-01-05 04:00:00,4.2991,4.2999,4.2968,4.2976,1222,500,0
2015-01-05 06:00:00,4.2976,4.3024,4.2943,4.3024,780,390,0
2015-01-05 08:00:00,4.3025,4.3172,4.297,4.2981,2544,350,0
2015-01-05 10:00:00,4.298,4.3057,4.2974,4.3027,1700,350,0
2015-01-05 12:00:00,4.3028,4.305,4.299,4.3009,1882,350,0
2015-01-05 14:00:00,4.3008,4.3019,4.2827,4.2967,3173,350,0
2015-01-05 16:00:00,4.2966,4.2989,4.2915,4.2932,2499,350,0
2015-01-05 18:00:00,4.2933,4.2961,4.2853,4.2893,1790,350,0
2015-01-05 20:00:00,4.289,4.2924,4.2847,4.2871,1130,350,0
2015-01-05 22:00:00,4.287,4.2885,4.2845,4.2861,425,350,0
2015-01-06 00:00:00,4.287,4.2948,4.284,4.2918,574,360,0
2015-01-06 02:00:00,4.2917,4.2966,4.2908,4.2955,749,350,0
2015-01-06 04:00:00,4.2958,4.2961,4.2904,4.2931,830,350,0
2015-01-06 06:00:00,4.2932,4.2969,4.2857,4.2869,1052,350,0
2015-01-06 08:00:00,4.2868,4.3045,4.2848,4.3021,3270,350,0
2015-01-06 10:00:00,4.302,4.308,4.3016,4.3059,1956,350,0
2015-01-06 12:00:00,4.306,4.3071,4.2999,4.3062,1493,350,0
2015-01-06 14:00:00,4.3061,4.3086,4.3042,4.3076,1328,350,0
2015-01-06 16:00:00,4.3075,4.3171,4.302,4.3165,1795,350,0
2015-01-06 18:00:00,4.3166,4.3211,4.314,4.314,376,350,0
2015-01-06 20:00:00,4.3172,4.3178,4.3123,4.3145,636,350,0
2015-01-06 22:00:00,4.3144,4.318,4.3125,4.3154,280,350,0
2015-01-07 00:00:00,4.3155,4.3167,4.3137,4.314,470,630,0
2015-01-07 02:00:00,4.3142,4.3158,4.3138,4.3141,436,670,0
2015-01-07 04:00:00,4.3151,4.3153,4.3137,4.3137,245,750,0
2015-01-07 06:00:00,4.3138,4.3197,4.3132,4.319,468,350,0
2015-01-07 08:00:00,4.3188,4.3205,4.3016,4.3023,1200,350,0
2015-01-07 10:00:00,4.3024,4.315,4.3023,4.3107,1289,350,0
2015-01-07 12:00:00,4.3109,4.3115,4.3057,4.3066,1083,350,0
2015-01-07 14:00:00,4.3065,4.3097,4.3025,4.3025,1176,350,0
2015-01-07 16:00:00,4.3033,4.3078,4.3024,4.3039,1561,350,0
2015-01-07 18:00:00,4.3041,4.3066,4.2975,4.2975,863,350,0
2015-01-07 20:00:00,4.2976,4.3013,4.291,4.2933,1146,350,0
2015-01-07 22:00:00,4.2935,4.2956,4.2886,4.2918,334,350,0
2015-01-08 00:00:00,4.2915,4.2917,4.2888,4.2892,425,490,0
2015-01-08 02:00:00,4.2891,4.2917,4.2889,4.2892,367,490,0
2015-01-08 04:00:00,4.2891,4.292,4.289,4.2894,366,490,0
2015-01-08 06:00:00,4.2892,4.2946,4.2883,4.2926,425,350,0
2015-01-08 08:00:00,4.2927,4.2995,4.2884,4.2964,1382,350,0
2015-01-08 10:00:00,4.2966,4.3004,4.293,4.2955,1698,350,0
2015-01-08 12:00:00,4.2954,4.2959,4.284,4.2888,1252,350,0
2015-01-08 14:00:00,4.2886,4.2904,4.2818,4.2865,1476,350,0
2015-01-08 16:00:00,4.2864,4.2876,4.2785,4.2796,2309,350,0
2015-01-08 18:00:00,4.2795,4.2825,4.2772,4.2814,493,350,0
2015-01-08 20:00:00,4.2783,4.2824,4.2762,4.2774,776,350,0
2015-01-08 22:00:00,4.2776,4.2821,4.277,4.2771,263,350,0
2015-01-09 00:00:00,4.2803,4.2805,4.2777,4.2779,258,500,0
2015-01-09 02:00:00,4.2805,4.2817,4.2777,4.2791,685,470,0
2015-01-09 04:00:00,4.2815,4.2816,4.2785,4.2786,573,470,0
2015-01-09 06:00:00,4.279,4.282,4.276,4.28,682,350,0
2015-01-09 08:00:00,4.2801,4.2871,4.2732,4.2853,3685,350,0
2015-01-09 10:00:00,4.2854,4.2857,4.2805,4.2827,1627,350,0
2015-01-09 12:00:00,4.2825,4.2827,4.2724,4.2739,1637,350,0
2015-01-09 14:00:00,4.274,4.2741,4.2553,4.2556,4108,350,0
2015-01-09 16:00:00,4.2557,4.2717,4.2522,4.2672,3840,350,0
2015-01-09 18:00:00,4.2669,4.271,4.2606,4.266,3256,350,0
2015-01-09 20:00:00,4.2661,4.2717,4.2598,4.2649,1007,350,0
2015-01-09 22:00:00,4.2647,4.268,4.2549,4.257,713,500,0
2015-01-11 22:00:00,4.2646,4.2664,4.2629,4.2641,217,610,0
2015-01-12 00:00:00,4.2641,4.2709,4.2591,4.2678,1773,390,0
2015-01-12 02:00:00,4.2677,4.2711,4.267,4.2675,833,380,0
2015-01-12 04:00:00,4.2676,4.2706,4.2667,4.2671,719,370,0
2015-01-12 06:00:00,4.2672,4.2709,4.266,4.2686,1224,350,0
2015-01-12 08:00:00,4.2687,4.2799,4.2649,4.2797,3149,350,0
2015-01-12 10:00:00,4.2798,4.2798,4.2726,4.2731,1706,350,0
2015-01-12 12:00:00,4.2732,4.2758,4.2725,4.2751,1286,350,0
2015-01-12 14:00:00,4.275,4.2801,4.2736,4.2785,1429,350,0
2015-01-12 16:00:00,4.2783,4.2842,4.2751,4.2757,2128,350,0
2015-01-12 18:00:00,4.2756,4.2759,4.2734,4.2745,550,350,0
2015-01-12 20:00:00,4.2751,4.2754,4.2695,4.2698,247,350,0
2015-01-12 22:00:00,4.2697,4.2744,4.2692,4.2709,245,350,0
2015-01-13 00:00:00,4.271,4.2735,4.269,4.2726,62,350,0
