date_time,open,high,low,close,volume,spread,real_volume
2015-01-01 22:00:00,17.9705,17.9989,17.9705,17.9897,256,1550,0
2015-01-02 00:00:00,17.9889,18.0065,17.9682,17.9865,849,1550,0
2015-01-02 02:00:00,17.9865,18.0138,17.9865,17.9934,1755,2070,0
2015-01-02 04:00:00,17.993,18.0554,17.9913,18.0249,671,2300,0
2015-01-02 06:00:00,18.0312,18.0714,18.0307,18.0386,818,1550,0
2015-01-02 08:00:00,18.039,18.0712,18.0277,18.0595,3796,1550,0
2015-01-02 10:00:00,18.06,18.0695,18.0164,18.0351,4400,1550,0
2015-01-02 12:00:00,18.0346,18.044,17.9713,17.9768,3424,1550,0
2015-01-02 14:00:00,17.9773,18.0447,17.9649,18.0385,3568,1550,0
2015-01-02 16:00:00,18.0389,18.047,17.925,17.9605,5041,1550,0
2015-01-02 18:00:00,17.9596,17.9718,17.918,17.9569,2670,1550,0
2015-01-02 20:00:00,17.9577,17.9686,17.9255,17.9412,1604,1550,0
2015-01-02 22:00:00,17.9492,17.9673,17.9174,17.9305,305,1640,0
2015-01-04 22:00:00,17.8605,17.9037,17.8605,17.897,445,2200,0
2015-01-05 00:00:00,17.8978,17.9542,17.887,17.9295,2122,1990,0
2015-01-05 02:00:00,17.9292,17.9465,17.9091,17.9465,1203,1610,0
2015-01-05 04:00:00,17.941,17.941,17.9161,17.9231,872,1550,0
2015-01-05 06:00:00,17.9223,17.9528,17.9048,17.9307,1211,1550,0
2015-01-05 08:00:00,17.9316,17.9491,17.8661,17.8772,4119,1550,0
2015-01-05 10:00:00,17.8766,17.9091,17.8568,17.8945,5075,1550,0
2015-01-05 12:00:00,17.8955,17.9113,17.8372,17.8407,5424,1550,0
2015-01-05 14:00:00,17.8392,17.8756,17.7924,17.8111,6550,1550,0
2015-01-05 16:00:00,17.8126,17.8609,17.7986,17.844,4884,1550,0
2015-01-05 18:00:00,17.8433,17.8594,17.8204,17.8229,2166,1550,0
2015-01-05 20:00:00,17.8221,17.8653,17.819,17.8379,1563,1550,0
2015-01-05 22:00:00,17.8384,17.863,17.8305,17.853,1022,1750,0
2015-01-06 00:00:00,17.8404,17.8702,17.8399,17.8597,458,1640,0
2015-01-06 02:00:00,17.8592,17.8741,17.8349,17.8349,797,1550,0
2015-01-06 04:00:00,17.8345,17.8353,17.8072,17.8159,420,1550,0
2015-01-06 06:00:00,17.8164,17.8329,17.7806,17.7806,1066,1550,0
2015-01-06 08:00:00,17.7801,17.8653,17.7785,17.8545,4179,1550,0
2015-01-06 10:00:00,17.8538,17.886,17.8202,17.8724,4839,1550,0
2015-01-06 12:00:00,17.8721,17.8848,17.8161,17.831,4411,1550,0
2015-01-06 14:00:00,17.8319,17.8319,17.7222,17.7446,6504,1550,0
2015-01-06 16:00:00,17.7442,17.7644,17.7026,17.7572,5910,1550,0
2015-01-06 18:00:00,17.7552,17.7734,17.74,17.7492,2747,1550,0
2015-01-06 20:00:00,17.7486,17.7654,17.7083,17.7449,1686,1550,0
2015-01-06 22:00:00,17.7445,17.7505,17.7022,17.7289,1113,1550,0
2015-01-07 00:00:00,17.7296,17.7435,17.7183,17.7195,797,1550,0
2015-01-07 02:00:00,17.7205,17.7558,17.7205,17.7375,588,1550,0
2015-01-07 04:00:00,17.7517,17.7634,17.7274,17.7279,625,1550,0
2015-01-07 06:00:00,17.7274,17.7596,17.7155,17.7503,1281,1550,0
2015-01-07 08:00:00,17.7513,17.7632,17.6911,17.7348,3992,1550,0
2015-01-07 10:00:00,17.7342,17.7723,17.6765,17.7168,4896,1550,0
2015-01-07 12:00:00,17.7162,17.7162,17.6641,17.6789,4915,1550,0
2015-01-07 14:00:00,17.6793,17.7172,17.6517,17.6541,6632,1550,0
2015-01-07 16:00:00,17.6535,17.6879,17.6335,17.6447,6264,1550,0
2015-01-07 18:00:00,17.6454,17.696,17.6324,17.6853,2534,1550,0
2015-01-07 20:00:00,17.6853,17.7003,17.6362,17.6402,3118,1550,0
2015-01-07 22:00:00,17.6412,17.6613,17.6195,17.6371,1169,1550,0
2015-01-08 00:00:00,17.6371,17.6505,17.621,17.6265,896,1550,0
2015-01-08 02:00:00,17.6253,17.6589,17.6245,17.637,679,1580,0
2015-01-08 04:00:00,17.6474,17.6621,17.5961,17.5989,800,1550,0
2015-01-08 06:00:00,17.5996,17.6444,17.5933,17.632,1100,1550,0
2015-01-08 08:00:00,17.6316,17.6546,17.4843,17.5052,4263,1550,0
2015-01-08 10:00:00,17.5046,17.5775,17.5028,17.5178,4928,1550,0
2015-01-08 12:00:00,17.5171,17.5391,17.4852,17.5175,4427,1550,0
2015-01-08 14:00:00,17.5184,17.549,17.4861,17.5082,5245,1550,0
