date_time,open,high,low,close,volume,spread,real_volume
2013-04-01,7.48961,7.49022,7.46118,7.47584,30617,395,0
2013-04-02,7.49389,7.49459,7.45252,7.45366,43933,395,0
2013-04-03,7.45335,7.46751,7.44094,7.46454,41939,395,0
2013-04-04,7.46444,7.4808,7.44107,7.4721,46106,395,0
2013-04-05,7.47214,7.48318,7.4368,7.44025,47121,395,0
2013-04-08,7.44283,7.47844,7.4313,7.46631,44419,395,0
2013-04-09,7.46619,7.49617,7.44936,7.46361,45562,395,0
2013-04-10,7.46555,7.5203,7.46101,7.5023,44096,395,0
2013-04-11,7.50235,7.51417,7.47136,7.4737,46431,395,0
2013-04-12,7.4736,7.49776,7.46103,7.46626,46862,395,0
2013-04-15,7.49308,7.50701,7.48105,7.50121,43881,448,0
2013-04-16,7.50076,7.54597,7.49349,7.53922,51865,448,0
2013-04-17,7.53936,7.57293,7.52604,7.5558,50489,448,0
2013-04-18,7.5559,7.60627,7.55195,7.59586,46103,448,0
2013-04-19,7.59576,7.60215,7.57903,7.59446,41845,448,0
2013-04-22,7.59461,7.64491,7.58309,7.63496,45732,448,0
2013-04-23,7.63478,7.69399,7.62802,7.68864,50370,448,0
2013-04-24,7.68861,7.69975,7.66694,7.67245,45738,448,0
2013-04-25,7.67545,7.67591,7.63418,7.6372,43344,448,0
2013-04-26,7.63741,7.64428,7.61211,7.61986,41438,448,0
2013-04-29,7.62643,7.6319,7.59618,7.61119,40258,448,0
2013-04-30,7.61155,7.62972,7.58383,7.59276,47659,397,0
2013-05-02,7.59499,7.61077,7.55527,7.5767,47279,397,0
2013-05-03,7.57683,7.61823,7.57273,7.6041,45184,397,0
2013-05-06,7.55506,7.63156,7.5482,7.62774,34105,397,0
2013-05-07,7.62857,7.65433,7.62618,7.63976,35743,397,0
2013-05-08,7.64051,7.66575,7.55464,7.55839,42444,397,0
2013-05-09,7.55852,7.56379,7.52702,7.53567,47163,397,0
2013-05-10,7.53638,7.57127,7.51541,7.52036,44621,397,0
2013-05-13,7.52452,7.54964,7.51901,7.52585,41313,397,0
2013-05-14,7.52669,7.55265,7.51959,7.53685,44631,397,0
2013-05-15,7.53752,7.54702,7.52088,7.53301,45362,397,0
2013-05-16,7.53304,7.55466,7.49662,7.51348,49038,397,0
2013-05-17,7.51369,7.54039,7.50156,7.50651,43183,397,0
2013-05-20,7.52151,7.53277,7.49348,7.51356,40805,397,0
2013-05-21,7.51419,7.52245,7.46172,7.47076,44499,397,0
2013-05-22,7.47071,7.48706,7.46262,7.48124,48140,397,0
2013-05-23,7.48014,7.54878,7.47216,7.53665,53394,397,0
2013-05-24,7.53658,7.5471,7.52411,7.53073,51677,397,0
2013-05-27,7.53556,7.56061,7.52926,7.55763,42298,397,0
2013-05-28,7.55758,7.58041,7.53589,7.57789,48183,397,0
2013-05-29,7.57832,7.63506,7.56951,7.63268,56359,397,0
2013-05-30,7.63236,7.64183,7.59397,7.59772,56357,397,0
2013-05-31,7.59787,7.63254,7.59718,7.62508,54535,397,0
2013-06-03,7.62592,7.63017,7.58087,7.58684,47633,397,0
2013-06-04,7.58683,7.60692,7.57484,7.59696,52351,397,0
2013-06-05,7.59694,7.61515,7.58812,7.60498,53949,397,0
2013-06-06,7.60504,7.63993,7.57467,7.60901,56798,397,0
2013-06-07,7.60896,7.63909,7.60319,7.61783,65981,397,0
2013-06-10,7.6155,7.64358,7.59441,7.6343,47301,397,0
2013-06-11,7.63475,7.69863,7.62027,7.68664,59833,397,0
2013-06-12,7.68647,7.6938,7.65026,7.67381,52679,397,0
2013-06-13,7.67372,7.72626,7.66008,7.67088,57158,397,0
2013-06-14,7.67053,7.68109,7.61119,7.61942,57519,397,0
2013-06-17,7.61585,7.65413,7.61113,7.64844,40450,397,0
2013-06-18,7.64837,7.70732,7.64774,7.67613,50288,397,0
2013-06-19,7.67775,7.69971,7.65773,7.67179,53617,397,0
2013-06-20,7.67217,7.96739,7.66587,7.92585,66644,397,0
2013-06-21,7.92588,8.00405,7.88162,7.92706,58436,397,0
2013-06-24,7.95451,8.08,7.93546,8.03938,62946,397,0
2013-06-25,8.04191,8.04561,7.95762,7.96007,62426,397,0
2013-06-26,7.96195,7.98854,7.89235,7.94674,53674,397,0
2013-06-27,7.94669,7.94693,7.85416,7.87509,54187,397,0
2013-06-28,7.87672,7.93799,7.84772,7.88977,56801,397,0
2013-07-01,7.90501,7.96693,7.88734,7.95724,51266,397,0
2013-07-02,7.95715,7.9941,7.89981,7.93173,55859,397,0
2013-07-03,7.93218,7.95829,7.89284,7.9441,60555,397,0
2013-07-04,7.94617,7.95424,7.87124,7.87752,51247,397,0
2013-07-05,7.88438,8.03882,7.86623,8.01151,53819,397,0
2013-07-08,8.00457,8.02919,7.89867,7.89879,50069,397,0
2013-07-09,7.89899,7.94564,7.88292,7.89504,52888,397,0
2013-07-10,7.89514,7.92943,7.82864,7.88967,57119,397,0
2013-07-11,7.89496,7.96452,7.86342,7.92784,52850,397,0
2013-07-12,7.93641,7.93641,7.86459,7.91166,41209,397,0
2013-07-15,7.89586,7.93493,7.8949,7.91077,44288,397,0
2013-07-16,7.91103,7.93886,7.86293,7.87947,50003,397,0
2013-07-17,7.87948,7.89788,7.84796,7.85483,50728,397,0
2013-07-18,7.85177,7.87054,7.83337,7.84036,52445,397,0
2013-07-19,7.84119,7.85979,7.82581,7.83679,53477,397,0
