date_time,open,high,low,close,volume,spread,real_volume
2023-04-18 10:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-05-09 12:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-05-11 22:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-05-26 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-06-08 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-06-13 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-06-13 16:00:00,100.0,100.0,100.0,100.0,2,0,0
2023-06-15 04:00:00,100.0,100.0,100.0,100.0,2,0,0
2023-06-15 08:00:00,100.0,100.0,100.0,100.0,3,0,0
2023-06-27 16:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-06-29 10:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-07-03 16:00:00,100.0,100.0,100.0,100.0,2,0,0
2023-07-05 14:00:00,100.0,100.0,100.0,100.0,2,0,0
2023-07-26 16:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-07-26 22:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-07-28 02:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-07-28 20:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-09-07 18:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-09-13 10:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-11-02 10:00:00,100.0,100.0,100.0,100.0,3,0,0
2023-11-08 16:00:00,100.0,100.0,100.0,100.0,1,0,0
2023-12-08 12:00:00,100.0,100.0,100.0,100.0,2,0,0
2023-12-08 14:00:00,100.0,100.0,100.0,100.0,2,0,0
2024-02-12 10:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-02-16 02:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-02-16 06:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-04-29 12:00:00,100.0,100.0,100.0,100.0,2,0,0
2024-05-01 04:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-05-01 06:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-06-10 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-07-31 14:00:00,100.0,100.0,100.0,100.0,2,0,0
2024-08-19 16:00:00,100.0,100.0,100.0,100.0,2,0,0
2024-08-20 16:00:00,100.0,100.0,100.0,100.0,2,0,0
2024-08-20 18:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-10-30 16:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-12-16 12:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-12-17 20:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-12-30 02:00:00,100.0,100.0,100.0,100.0,1,0,0
2024-12-31 02:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-01-02 10:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-01-09 16:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-01-10 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-03-17 04:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-03-17 06:00:00,100.0,100.0,100.0,100.0,2,0,0
2025-03-26 14:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-05-20 12:00:00,100.0,100.0,100.0,100.0,1,0,0
2025-08-20 16:00:00,100.0,100.0,100.0,100.0,2,0,0
2025-09-09 12:00:00,100.0,100.0,100.0,100.0,2,0,0
2025-09-10 08:00:00,100.0,100.0,100.0,100.0,1,0,0
