date_time,open,high,low,close,volume,spread,real_volume
2015-11-17 06:00:00,6.39601,6.39746,6.39532,6.39635,177,44,325000000
2015-11-17 08:00:00,6.39645,6.40086,6.39576,6.39949,1335,30,2609700000
2015-11-17 10:00:00,6.39949,6.40319,6.39929,6.40063,1241,23,2392600000
2015-11-17 12:00:00,6.40058,6.40769,6.40024,6.4045,5014,22,8402904000
2015-11-17 14:00:00,6.4045,6.40792,6.40429,6.40674,3105,32,6376600000
2015-11-17 16:00:00,6.40674,6.40873,6.40581,6.40741,1530,33,1068320000
2015-11-17 18:00:00,6.40741,6.40822,6.40489,6.40701,1348,22,812680000
2015-11-17 20:00:00,6.40689,6.40849,6.40688,6.40829,752,57,244550000
2015-11-17 22:00:00,6.40798,6.40979,6.40759,6.40924,575,66,342480000
2015-11-18 00:00:00,6.41169,6.41273,6.41006,6.41142,481,0,385673000
2015-11-18 02:00:00,6.41109,6.41739,6.40694,6.41493,3119,22,3628919000
2015-11-18 04:00:00,6.41484,6.41702,6.41309,6.41462,2433,22,3072661000
2015-11-18 06:00:00,6.41431,6.41549,6.41173,6.41212,925,22,1057634000
2015-11-18 08:00:00,6.41227,6.41342,6.40189,6.41281,3778,22,4493480000
2015-11-18 10:00:00,6.41286,6.41933,6.41271,6.41722,2297,22,2797324000
2015-11-18 12:00:00,6.41722,6.41742,6.41227,6.41531,3543,22,3578850000
2015-11-18 14:00:00,6.41549,6.41739,6.41406,6.41601,2911,22,2804576000
2015-11-18 16:00:00,6.41607,6.41607,6.41102,6.41339,1610,34,1418096000
2015-11-18 18:00:00,6.41349,6.41805,6.41339,6.41731,1072,47,877512000
2015-11-18 20:00:00,6.41722,6.41973,6.41646,6.41778,972,48,936844000
2015-11-18 22:00:00,6.41781,6.41849,6.41561,6.41649,1510,39,1498580000
2015-11-19 00:00:00,6.41627,6.41727,6.4156,6.41601,2611,0,3018600000
2015-11-19 02:00:00,6.41627,6.41689,6.4039,6.40793,3603,27,3925582000
2015-11-19 04:00:00,6.40793,6.41169,6.40205,6.40541,1863,22,2236694000
2015-11-19 06:00:00,6.40518,6.40739,6.40471,6.40669,1447,34,753410000
2015-11-19 08:00:00,6.40679,6.41018,6.40582,6.40953,1552,33,1633724000
2015-11-19 10:00:00,6.40948,6.41391,6.40721,6.41159,2310,22,1846160000
2015-11-19 12:00:00,6.41156,6.41309,6.40618,6.40815,1663,22,1228270000
2015-11-19 14:00:00,6.4081,6.41101,6.40759,6.40901,2738,32,2106702000
2015-11-19 16:00:00,6.40901,6.40971,6.40661,6.40741,2640,26,1926302000
2015-11-19 18:00:00,6.40731,6.40778,6.40554,6.40714,1348,30,1146360000
2015-11-19 20:00:00,6.40722,6.40752,6.40361,6.40382,1019,70,899158000
2015-11-19 22:00:00,6.40366,6.40407,6.40189,6.40189,460,49,249486000
2015-11-20 00:00:00,6.40359,6.40609,6.40299,6.40549,3136,0,2534538000
2015-11-20 02:00:00,6.40549,6.41144,6.40322,6.41119,4375,22,4625284000
2015-11-20 04:00:00,6.41101,6.41153,6.40588,6.40671,1719,33,1662902000
2015-11-20 06:00:00,6.40661,6.40799,6.40481,6.40591,1227,34,575008000
2015-11-20 08:00:00,6.40601,6.41208,6.40538,6.41168,1637,22,1437346000
2015-11-20 10:00:00,6.41168,6.41607,6.40963,6.41358,2094,22,2010254000
2015-11-20 12:00:00,6.41373,6.41778,6.412,6.41745,1818,22,726932000
2015-11-20 14:00:00,6.41711,6.41913,6.41381,6.41718,2957,36,1531598000
2015-11-20 16:00:00,6.41698,6.41919,6.41511,6.41729,1843,45,1003690000
2015-11-20 18:00:00,6.41719,6.41975,6.41688,6.41821,1531,40,1065186000
2015-11-20 20:00:00,6.41833,6.42095,6.41795,6.42049,695,60,655726000
2015-11-20 22:00:00,6.42069,6.421,6.41891,6.41931,523,0,282898000
2015-11-23 00:00:00,6.41183,6.41757,6.41183,6.41663,1193,0,672262000
2015-11-23 02:00:00,6.41631,6.43498,6.41609,6.42533,2273,22,2393072000
2015-11-23 04:00:00,6.42533,6.43159,6.42528,6.42923,2331,22,2714626000
2015-11-23 06:00:00,6.42913,6.43268,6.42849,6.43131,2339,27,777086000
2015-11-23 08:00:00,6.43131,6.43303,6.42833,6.43173,1752,26,1842952000
2015-11-23 10:00:00,6.43183,6.43438,6.42493,6.42672,2211,22,2486692000
2015-11-23 12:00:00,6.42672,6.43109,6.42647,6.4291,1000,19,469242000
2015-11-23 14:00:00,6.4291,6.43263,6.42606,6.42868,1253,2,735618000
2015-11-23 16:00:00,6.42868,6.43333,6.42833,6.43331,1531,17,1228330000
2015-11-23 18:00:00,6.43315,6.43392,6.43132,6.432,972,26,788846000
2015-11-23 20:00:00,6.43199,6.43201,6.42635,6.42976,750,5,678908000
2015-11-23 22:00:00,6.42975,6.43184,6.42645,6.42645,368,23,327556000
2015-11-24 00:00:00,6.42617,6.43071,6.42555,6.43018,475,123,84926000
