date_time,open,high,low,close,volume,spread,real_volume
2010-04-01 18:00:00,93.828,93.938,93.731,93.847,2461,10,0
2010-04-01 20:00:00,93.846,93.879,93.799,93.874,1647,15,0
2010-04-01 22:00:00,93.876,93.887,93.785,93.868,1384,17,0
2010-04-02 00:00:00,93.855,93.884,93.713,93.727,1276,17,0
2010-04-02 02:00:00,93.725,93.829,93.669,93.776,2376,15,0
2010-04-02 04:00:00,93.774,93.785,93.712,93.751,1659,17,0
2010-04-02 06:00:00,93.75,93.848,93.709,93.845,1930,15,0
2010-04-02 08:00:00,93.843,94.048,93.838,93.931,2272,12,0
2010-04-02 10:00:00,93.93,93.97,93.813,93.969,1500,15,0
2010-04-02 12:00:00,93.971,94.035,93.903,93.978,1633,13,0
2010-04-02 14:00:00,93.977,94.683,93.618,94.647,5824,16,0
2010-04-02 16:00:00,94.655,94.68,94.505,94.505,2185,12,0
2010-04-02 18:00:00,94.503,94.616,94.484,94.546,1366,13,0
2010-04-02 20:00:00,94.547,94.584,94.512,94.55,786,16,0
2010-04-02 22:00:00,94.551,94.61,94.52,94.596,535,19,0
2010-04-05 00:00:00,94.643,94.643,94.52,94.521,1534,18,0
2010-04-05 02:00:00,94.52,94.52,94.314,94.371,1873,16,0
2010-04-05 04:00:00,94.372,94.432,94.342,94.378,1341,15,0
2010-04-05 06:00:00,94.381,94.477,94.37,94.456,1677,13,0
2010-04-05 08:00:00,94.457,94.587,94.454,94.547,1638,10,0
2010-04-05 10:00:00,94.545,94.548,94.438,94.488,1338,11,0
2010-04-05 12:00:00,94.486,94.521,94.398,94.486,1267,14,0
2010-04-05 14:00:00,94.487,94.489,94.29,94.461,2373,12,0
2010-04-05 16:00:00,94.479,94.507,94.261,94.285,2545,12,0
2010-04-05 18:00:00,94.287,94.354,94.079,94.274,2595,16,0
2010-04-05 20:00:00,94.276,94.364,94.213,94.302,1459,19,0
2010-04-05 22:00:00,94.3,94.391,94.28,94.313,1183,19,0
2010-04-06 00:00:00,94.311,94.366,94.268,94.272,1150,18,0
2010-04-06 02:00:00,94.27,94.28,94.023,94.186,3204,18,0
2010-04-06 04:00:00,94.187,94.204,94.03,94.039,1684,13,0
2010-04-06 06:00:00,94.04,94.108,93.886,93.976,3017,12,0
2010-04-06 08:00:00,93.973,94.101,93.769,93.845,4452,13,0
2010-04-06 10:00:00,93.847,93.997,93.774,93.898,3528,12,0
2010-04-06 12:00:00,93.895,94.008,93.857,93.948,2432,13,0
2010-04-06 14:00:00,93.949,94.081,93.78,93.959,4135,13,0
2010-04-06 16:00:00,93.957,93.999,93.784,93.812,3114,13,0
2010-04-06 18:00:00,93.815,93.95,93.787,93.915,2081,13,0
2010-04-06 20:00:00,93.913,93.913,93.657,93.703,2903,17,0
2010-04-06 22:00:00,93.704,93.805,93.696,93.75,1458,16,0
2010-04-07 00:00:00,93.729,93.827,93.555,93.625,1229,16,0
2010-04-07 02:00:00,93.626,94.051,93.626,94.009,2723,17,0
2010-04-07 04:00:00,94.008,94.251,94.006,94.066,2439,15,0
2010-04-07 06:00:00,94.068,94.242,93.981,94.075,2224,12,0
2010-04-07 08:00:00,94.076,94.086,93.766,93.863,3688,13,0
2010-04-07 10:00:00,93.865,94.028,93.854,93.989,2684,11,0
2010-04-07 12:00:00,93.988,94.023,93.571,93.699,3413,10,0
2010-04-07 14:00:00,93.698,93.831,93.482,93.746,4084,13,0
2010-04-07 16:00:00,93.745,93.8,93.516,93.593,3421,13,0
2010-04-07 18:00:00,93.596,93.603,93.291,93.303,2978,10,0
2010-04-07 20:00:00,93.304,93.468,93.145,93.293,2896,17,0
2010-04-07 22:00:00,93.295,93.375,93.224,93.25,1604,18,0
2010-04-08 00:00:00,93.262,93.371,93.187,93.196,1371,15,0
2010-04-08 02:00:00,93.197,93.425,93.164,93.343,2978,17,0
2010-04-08 04:00:00,93.344,93.387,93.177,93.217,1785,17,0
2010-04-08 06:00:00,93.218,93.299,93.164,93.285,1917,12,0
2010-04-08 08:00:00,93.283,93.379,93.056,93.108,3859,13,0
2010-04-08 10:00:00,93.104,93.151,92.845,92.886,4269,13,0
2010-04-08 12:00:00,92.883,92.987,92.827,92.942,3250,13,0
2010-04-08 14:00:00,92.941,93.113,92.91,92.911,4276,14,0
2010-04-08 16:00:00,92.909,93.282,92.891,93.156,3688,13,0
2010-04-08 18:00:00,93.154,93.428,93.148,93.399,2786,12,0
2010-04-08 20:00:00,93.398,93.475,93.322,93.348,1861,15,0
2010-04-08 22:00:00,93.349,93.418,93.33,93.382,1672,19,0
2010-04-09 00:00:00,93.384,93.516,93.331,93.411,1409,17,0
2010-04-09 02:00:00,93.41,93.614,93.39,93.517,2882,17,0
2010-04-09 04:00:00,93.519,93.607,93.448,93.579,1715,15,0
2010-04-09 06:00:00,93.578,93.604,93.504,93.559,1709,10,0
2010-04-09 08:00:00,93.562,93.718,93.478,93.496,4020,13,0
2010-04-09 10:00:00,93.498,93.776,93.496,93.711,2990,13,0
2010-04-09 12:00:00,93.71,93.759,93.638,93.657,2338,13,0
2010-04-09 14:00:00,93.658,93.758,93.422,93.471,4222,11,0
2010-04-09 16:00:00,93.472,93.507,93.109,93.283,4597,13,0
2010-04-09 18:00:00,93.282,93.284,93.163,93.188,1927,10,0
2010-04-09 20:00:00,93.187,93.282,93.156,93.165,1383,17,0
2010-04-09 22:00:00,93.166,93.229,93.124,93.166,722,15,0
2010-04-12 00:00:00,93.177,93.217,93.027,93.07,2525,19,0
2010-04-12 02:00:00,93.069,93.306,93.042,93.222,3528,14,0
2010-04-12 04:00:00,93.219,93.271,93.109,93.129,2320,12,0
2010-04-12 06:00:00,93.123,93.192,93.048,93.137,2365,12,0
2010-04-12 08:00:00,93.138,93.482,93.134,93.446,3790,13,0
2010-04-12 10:00:00,93.443,93.579,93.347,93.569,3140,10,0
2010-04-12 12:00:00,93.57,93.597,93.417,93.512,2685,13,0
2010-04-12 14:00:00,93.513,93.517,93.238,93.316,3468,10,0
2010-04-12 16:00:00,93.318,93.379,93.137,93.203,3183,13,0
2010-04-12 18:00:00,93.201,93.304,93.201,93.255,1958,10,0
